filename,location,difference_type,dug_2026jan_value,dug_2026jan_type,heal_cdes_value,heal_cdes_type,dug_2026jan_context,heal_cdes_context
HDPCDE6226.json,$[34].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[35].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[36].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No"",
    ""1"": ""Yes""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No"",
    ""1"": ""Yes""
  }
}"
HDPCDE6226.json,$[37].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[38].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[39].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[40].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No"",
    ""1"": ""Yes""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No"",
    ""1"": ""Yes""
  }
}"
HDPCDE6226.json,$[41].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[42].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[43].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6226"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6226.json,$[44].urls,key_only_in_dir2,<missing>,N/A,"[{""url"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/dc-tmd-diagnostic-cde.xlsx"", ""filename"": ""dc-tmd-diagnostic-cde.xlsx"", ""lang"": ""en"", ""mime-type"": ""application/vnd.openxmlformats-officed",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/dc-tmd-diagnostic-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""variable_list"": [
    ""DCTMDp_date"",
    ""DCTMDp_TMJpain"",
    ""DCTMDp_TMJpainStartYr"",
    ""DCTMDp_TMJpainStartMo"",
    ""DCTMDp_TMJpain30"",
    ""DCTMDp_TMJchewfood"",
    ""DCTMDp_TMJopenmouth"",
    ""DCTMDp_TMJgrindteeth"",
    ""DCTMDp_TMJyawn"",
    ""DCTMDp_HA"",
    ""DCTMDp_HAStartYr"",
    ""DCTMDp_HAStartMo"",
    """
HDPCDE6226.json,$[44].metadata,key_only_in_dir2,<missing>,N/A,{},dict,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/dc-tmd-diagnostic-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""variable_list"": [
    ""DCTMDp_date"",
    ""DCTMDp_TMJpain"",
    ""DCTMDp_TMJpainStartYr"",
    ""DCTMDp_TMJpainStartMo"",
    ""DCTMDp_TMJpain30"",
    ""DCTMDp_TMJchewfood"",
    ""DCTMDp_TMJopenmouth"",
    ""DCTMDp_TMJgrindteeth"",
    ""DCTMDp_TMJyawn"",
    ""DCTMDp_HA"",
    ""DCTMDp_HAStartYr"",
    ""DCTMDp_HAStartMo"",
    """
HDPCDE6226.json,$[44].variable_list,key_only_in_dir2,<missing>,N/A,"[""DCTMDp_date"", ""DCTMDp_TMJpain"", ""DCTMDp_TMJpainStartYr"", ""DCTMDp_TMJpainStartMo"", ""DCTMDp_TMJpain30"", ""DCTMDp_TMJchewfood"", ""DCTMDp_TMJopenmouth"", ""DCTMDp_TMJgrindteeth"", ""DCTMDp_TMJyawn"", ""DCTMDp_H",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/dc-tmd-diagnostic-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE6226"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE6226"",
  ""name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""description"": """",
  ""variable_list"": [
    ""DCTMDp_date"",
    ""DCTMDp_TMJpain"",
    ""DCTMDp_TMJpainStartYr"",
    ""DCTMDp_TMJpainStartMo"",
    ""DCTMDp_TMJpain30"",
    ""DCTMDp_TMJchewfood"",
    ""DCTMDp_TMJopenmouth"",
    ""DCTMDp_TMJgrindteeth"",
    ""DCTMDp_TMJyawn"",
    ""DCTMDp_HA"",
    ""DCTMDp_HAStartYr"",
    ""DCTMDp_HAStartMo"",
    """
HDPCDE6241.json,$[0].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[1].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[2].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[3].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[4].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[6].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[7].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[8].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[9].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[10].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[11].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[12].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[13].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[14].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[15].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[16].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[17].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[18].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[19].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[20].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3""
  ],
  ""permissible_values"": {
    ""1"": ""FD11"",
    ""2"": ""FD21"",
    ""3"": ""Other""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3""
  ],
  ""permissible_values"": {
    ""1"": ""FD11"",
    ""2"": ""FD21"",
    ""3"": ""Other""
  }
}"
HDPCDE6241.json,$[21].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[22].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[23].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[24].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[25].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[26].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3""
  ],
  ""permissible_values"": {
    ""1"": ""Right"",
    ""2"": ""Left"",
    ""3"": ""N/A""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3""
  ],
  ""permissible_values"": {
    ""1"": ""Right"",
    ""2"": ""Left"",
    ""3"": ""N/A""
  }
}"
HDPCDE6241.json,$[27].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[28].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[29].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[30].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241"",
  ""enum"": [
    ""0"",
    ""1""
  ],
  ""permissible_values"": {
    ""0"": ""No/unchecked"",
    ""1"": ""Yes/checked""
  }
}"
HDPCDE6241.json,$[31].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
HDPCDE6241.json,$[32].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Diagnostic Criteria for TMD Patient Survey""",str,"{
  ""drupal_id"": ""6241""
}","{
  ""crf_name"": ""Diagnostic Criteria for TMD Patient Survey"",
  ""drupal_id"": ""6241""
}"
